car_id,pricing_idx,is_connect
311745,1866,False
311818,1867,False
311834,4119,True
311841,1869,False
311849,1870,False
311888,1871,False
311923,4128,True
311943,1873,False
312078,4131,True
312093,1875,False
312110,1876,False
312118,1877,False
312157,1878,False
312166,1879,False
312220,1880,False
312348,1881,False
312351,4154,True
312389,1883,False
312397,1884,False
312434,1885,False
312536,1886,False
312545,4160,True
312553,1888,False
312572,1889,False
312603,4165,True
312622,1891,False
312663,1892,False
312701,1893,False
312716,1894,False
312727,1895,False
312740,1896,False
312802,1897,False
312840,4177,True
312878,1899,False
312888,1900,False
312931,1901,False
313012,1902,False
313048,1903,False
313071,1904,False
313077,1905,False
313085,1906,False
313098,1907,False
313201,1908,False
313217,1909,False
313242,1910,False
313244,1911,False
313264,1912,False
313308,1913,False
313369,1914,False
313373,1915,False
313376,1916,False
313386,4215,True
313432,1918,False
313555,1919,False
313602,4227,True
313615,1921,False
313650,1922,False
313666,1923,False
313689,1924,False
313696,1925,False
313699,1926,False
313723,1927,False
313772,4254,True
313829,1929,False
313832,1930,False
313905,1931,False
313932,1932,False
313952,1933,False
313955,1934,False
313957,1935,False
314031,1936,False
314069,1937,False
314080,1938,False
314107,4276,True
314188,1940,False
314200,1941,False
314208,1942,False
314220,1943,False
314221,1944,False
314301,1945,False
314307,1946,False
314308,1947,False
314326,1948,False
314363,1949,False
314408,1950,False
314425,1951,False
314430,1952,False
314455,1953,False
314456,4303,True
314466,4304,True
314522,1956,False
314564,1957,False
314572,1958,False
314578,1959,False
314605,1960,False
314612,1961,False
314620,1962,False
314641,1963,False
314642,1964,False
314652,1965,False
314657,1966,False
314685,1967,False
314687,1968,False
314696,1969,False
314697,1970,False
314787,1971,False
314814,1972,False
314845,1973,False
314897,1974,False
314912,1975,False
314917,1976,False
315030,1977,False
315040,1978,False
315059,1979,False
315079,1980,False
315136,4370,True
315168,1982,False
315303,1983,False
315360,1984,False
315420,4377,True
315427,1986,False
315436,1987,False
315563,1988,False
315607,1989,False
315642,1990,False
315670,1991,False
315686,1992,False
315694,1993,False
315710,1994,False
315715,1995,False
315719,1996,False
315741,1997,False
315752,1998,False
315811,1999,False
315847,2000,False
315875,2001,False
315909,2002,False
315969,2003,False
315998,2004,False
316007,2005,False
316009,2006,False
316042,4423,True
316139,2008,False
316250,2009,False
316317,2010,False
316346,2011,False
316449,2012,False
316512,2013,False
316547,2014,False
316567,2015,False
316656,2016,False
316663,4437,True
316667,2018,False
316678,4439,True
316717,2020,False
316744,4445,True
316753,2022,False
316772,2023,False
316783,2024,False
316806,2025,False
316817,2026,False
316829,2027,False
316846,4455,True
316860,2029,False
316892,2030,False
316920,2031,False
316936,4464,True
317000,2033,False
317024,4468,True
317118,2035,False
317119,2036,False
317214,2037,False
317237,2038,False
317283,2039,False
317298,4478,True
317303,2041,False
317326,2042,False
317330,4483,True
317361,4487,True
317378,4488,True
317386,2046,False
317387,2047,False
317513,2048,False
317572,4492,True
317613,2050,False
317639,2051,False
317652,4501,True
317683,2053,False
317763,2054,False
317770,4506,True
317780,2056,False
317806,2057,False
317819,2058,False
317956,2059,False
317978,2060,False
317982,2061,False
317983,2062,False
318033,2063,False
318042,2064,False
318072,2065,False
318291,2066,False
318294,2067,False
318362,2068,False
318371,2069,False
318423,2070,False
318463,2071,False
318510,2072,False
318512,2073,False
318521,2074,False
318692,2075,False
318705,2076,False
318715,2077,False
318728,4540,True
318751,2079,False
318782,4544,True
318809,2081,False
318850,2082,False
318867,2083,False
318879,2084,False
318896,2085,False
318906,2086,False
318911,2087,False
318954,2088,False
318974,2089,False
318995,2090,False
319017,2091,False
319035,2092,False
319043,2093,False
319050,2094,False
319186,2095,False
319225,4570,True
319308,2097,False
319328,2098,False
319365,2099,False
319373,4578,True
319375,2101,False
319398,2102,False
319419,2103,False
319463,2104,False
319479,2105,False
319578,2106,False
319579,2107,False
319605,2108,False
319608,2109,False
319657,2110,False
319708,2111,False
319713,2112,False
319719,2113,False
319807,2114,False
319866,4604,True
319879,2116,False
319886,4609,True
319910,2118,False
320124,2119,False
320134,2120,False
320157,2121,False
320158,2122,False
320167,2123,False
320243,2124,False
320272,2125,False
320334,2126,False
320350,2127,False
320367,2128,False
320394,2129,False
320432,2130,False
320438,2131,False
320481,2132,False
320524,2133,False
320531,2134,False
320567,2135,False
320574,2136,False
320670,2137,False
320780,2138,False
320812,2139,False
320824,4645,True
320834,4646,True
320891,2142,False
320907,2143,False
320912,2144,False
320922,2145,False
320924,2146,False
320948,2147,False
320966,2148,False
320970,2149,False
320977,2150,False
321010,2151,False
321019,2152,False
321024,2153,False
321069,2154,False
321121,2155,False
321132,2156,False
321170,2157,False
321234,2158,False
321273,2159,False
321302,2160,False
321310,4674,True
321322,2162,False
321356,2163,False
321385,2164,False
321400,4686,True
321430,2166,False
321546,2167,False
321547,2168,False
321582,2169,False
321607,2170,False
321623,2171,False
321674,2172,False
321676,2173,False
321680,2174,False
321697,4703,True
321725,2176,False
321736,2177,False
321752,4712,True
321769,2179,False
321801,2180,False
321817,2181,False
321872,2182,False
321885,2183,False
321996,2184,False
322005,2185,False
322016,4724,True
322025,2187,False
322054,4732,True
322075,2189,False
322110,2190,False
322284,2191,False
322384,2192,False
322445,2193,False
322454,2194,False
322502,2195,False
322614,2196,False
322742,2197,False
322754,2198,False
322765,2199,False
322842,2200,False
322848,2201,False
322926,2202,False
322943,2203,False
323008,2204,False
323014,2205,False
323028,2206,False
323035,2207,False
323056,2208,False
323075,2209,False
323095,2210,False
323541,2211,False
323562,2212,False
323597,2213,False
323630,4777,True
323673,2215,False
323702,2216,False
323762,2217,False
323763,2218,False
323777,2219,False
323889,4788,True
324076,2221,False
324180,2222,False
324186,2223,False
324197,2224,False
324315,2225,False
324389,2226,False
324406,2227,False
324432,2228,False
324451,2229,False
324513,2230,False
324635,2231,False
324640,2232,False
324641,2233,False
324680,2234,False
324683,2235,False
324812,2236,False
324821,11,True
324889,2238,False
324899,2239,False
324940,2240,False
324974,2241,False
325139,2242,False
325154,2243,False
325213,2244,False
325282,2245,False
325291,2246,False
325301,2247,False
325302,2248,False
325328,39,True
325329,2250,False
325350,2251,False
325423,2252,False
325507,2253,False
325532,2254,False
325591,2255,False
325695,2256,False
325915,2257,False
325983,2258,False
326038,2259,False
326040,2260,False
326064,2261,False
326069,2262,False
326133,2263,False
326201,2264,False
326263,2265,False
326449,2266,False
326551,67,True
326578,2268,False
326580,2269,False
326599,2270,False
326617,2271,False
326618,76,True
326698,2273,False
326708,2274,False
326718,2275,False
326755,2276,False
326784,2277,False
326824,2278,False
326832,2279,False
326888,2280,False
326968,2281,False
326986,2282,False
327021,2283,False
327216,2284,False
327336,2285,False
327344,2286,False
327558,2287,False
327575,2288,False
327585,2289,False
327708,2290,False
327732,2291,False
327803,2292,False
327806,2293,False
327865,2294,False
327871,2295,False
328013,2296,False
328016,2297,False
328045,2298,False
328119,2299,False
328135,108,True
328139,2301,False
328256,2302,False
328263,2303,False
328286,2304,False
328358,2305,False
328392,2306,False
328476,2307,False
328506,2308,False
328708,2309,False
328727,2310,False
328780,2311,False
328816,2312,False
328866,2313,False
328900,123,True
329018,2315,False
329036,2316,False
329060,2317,False
329186,2318,False
329202,2319,False
329239,129,True
329307,2321,False
329331,2322,False
329356,2323,False
329422,2324,False
329496,2325,False
329522,2326,False
329610,2327,False
329639,2328,False
329663,2329,False
329718,2330,False
329720,2331,False
329723,2332,False
329757,2333,False
329769,2334,False
329816,2335,False
329839,2336,False
329849,2337,False
329897,2338,False
329924,2339,False
329944,2340,False
330013,2341,False
330054,2342,False
330081,2343,False
330176,2344,False
330251,2345,False
330289,2346,False
330318,2347,False
330472,240,True
330503,2349,False
330512,2350,False
330548,2351,False
330591,2352,False
330600,2353,False
330601,2354,False
330619,2355,False
330652,2356,False
330658,2357,False
330679,2358,False
330701,2359,False
330705,2360,False
330792,2361,False
330795,2362,False
330856,2363,False
330923,2364,False
330944,2365,False
330954,2366,False
330967,2367,False
331067,2368,False
331115,2369,False
331198,2370,False
331207,2371,False
331284,2372,False
331285,2373,False
331308,2374,False
331318,2375,False
331325,2376,False
331336,2377,False
331337,310,True
331339,312,True
331350,2380,False
331400,2381,False
331417,2382,False
331480,2383,False
331490,2384,False
331499,2385,False
331505,2386,False
331519,2387,False
331547,2388,False
331551,2389,False
331627,2390,False
331659,2391,False
331673,2392,False
331681,2393,False
331714,2394,False
331824,2395,False
331838,2396,False
331891,2397,False
331900,2398,False
331903,2399,False
332155,2400,False
332181,2401,False
332191,2402,False
332254,2403,False
332351,2404,False
332355,2405,False
332366,2406,False
332376,2407,False
332400,2408,False
332470,2409,False
332480,2410,False
332503,2411,False
332516,2412,False
332548,2413,False
332549,2414,False
332555,2415,False
332556,2416,False
332564,2417,False
332582,387,True
332588,388,True
332605,2420,False
332611,2421,False
332622,2422,False
332647,2423,False
332681,2424,False
332738,2425,False
332812,2426,False
332880,400,True
332901,2428,False
332904,2429,False
332937,2430,False
332998,2431,False
333010,2432,False
333063,2433,False
333107,2434,False
333228,2435,False
333303,2436,False
333407,2437,False
333433,2438,False
333440,2439,False
333442,418,True
333460,2441,False
333464,2442,False
333476,2443,False
333485,2444,False
333550,2445,False
333553,430,True
333569,2447,False
333634,2448,False
333731,2449,False
333750,2450,False
333753,2451,False
333794,2452,False
333797,2453,False
333840,2454,False
333858,2455,False
333865,2456,False
333910,2457,False
333943,2458,False
333994,2459,False
334006,456,True
334020,2461,False
334027,2462,False
334065,2463,False
334072,2464,False
334108,2465,False
334118,2466,False
334164,2467,False
334166,2468,False
334185,2469,False
334187,2470,False
334190,475,True
334197,2472,False
334199,2473,False
334220,2474,False
334223,2475,False
334243,2476,False
334246,2477,False
334262,2478,False
334270,2479,False
334312,2480,False
334320,2481,False
334323,2482,False
334355,2483,False
334360,2484,False
334363,2485,False
334397,2486,False
334412,2487,False
334469,2488,False
334495,2489,False
334506,2490,False
334510,2491,False
334511,2492,False
334533,2493,False
334554,2494,False
334561,2495,False
334569,2496,False
334579,2497,False
334648,526,True
334671,2499,False
334686,2500,False
334778,2501,False
334783,2502,False
334784,2503,False
334822,2504,False
334823,2505,False
334828,2506,False
334835,2507,False
334837,2508,False
334859,2509,False
334871,2510,False
334885,2511,False
334901,2512,False
334922,2513,False
334924,2514,False
334935,2515,False
334957,2516,False
334960,2517,False
334972,2518,False
335017,2519,False
335019,2520,False
335137,2521,False
335182,2522,False
335217,2523,False
335230,2524,False
335239,2525,False
335258,2526,False
335276,576,True
335317,2528,False
335341,2529,False
335353,2530,False
335490,2531,False
335572,2532,False
335591,2533,False
335605,2534,False
335617,2535,False
335708,2536,False
335711,2537,False
335756,2538,False
335820,2539,False
335823,2540,False
335857,2541,False
335864,2542,False
335958,2543,False
335970,2544,False
335978,2545,False
335989,2546,False
336027,2547,False
336059,2548,False
336091,2549,False
336107,2550,False
336113,2551,False
336126,2552,False
336161,2553,False
336171,2554,False
336198,2555,False
336314,2556,False
336349,634,True
336369,2558,False
336382,2559,False
336399,2560,False
336416,640,True
336426,2562,False
336433,2563,False
336497,2564,False
336498,2565,False
336517,2566,False
336522,2567,False
336531,2568,False
336554,2569,False
336576,2570,False
336629,2571,False
336631,2572,False
336650,659,True
336672,662,True
336676,2575,False
336687,2576,False
336741,2577,False
336752,2578,False
336754,2579,False
336764,2580,False
336770,2581,False
336798,2582,False
336847,2583,False
336850,684,True
336873,2585,False
336886,2586,False
336902,2587,False
336935,700,True
336951,2589,False
336973,2590,False
336975,2591,False
336984,2592,False
337013,2593,False
337047,2594,False
337090,2595,False
337091,2596,False
337112,2597,False
337131,720,True
337193,2599,False
337198,2600,False
337208,2601,False
337217,2602,False
337219,732,True
337235,2604,False
337258,2605,False
337266,735,True
337308,2607,False
337311,2608,False
337380,2609,False
337402,2610,False
337414,744,True
337437,747,True
337534,2613,False
337540,2614,False
337557,2615,False
337582,2616,False
337717,2617,False
337737,2618,False
337743,2619,False
337750,2620,False
337759,2621,False
337762,2622,False
337766,2623,False
337768,2624,False
337811,2625,False
337850,2626,False
337859,2627,False
337867,2628,False
337877,2629,False
337897,2630,False
337898,2631,False
337904,2632,False
337933,2633,False
337986,2634,False
338020,2635,False
338052,2636,False
338080,2637,False
338103,2638,False
338144,2639,False
338148,2640,False
338149,2641,False
338216,802,True
338243,803,True
338247,2644,False
338249,2645,False
338294,2646,False
338305,2647,False
338306,2648,False
338335,2649,False
338351,2650,False
338386,2651,False
338465,2652,False
338490,2653,False
338492,2654,False
338495,2655,False
338507,2656,False
338527,2657,False
338538,2658,False
338571,2659,False
338584,845,True
338601,2661,False
338610,2662,False
338617,2663,False
338647,2664,False
338651,2665,False
338667,2666,False
338710,2667,False
338728,2668,False
338826,2669,False
338847,2670,False
338864,2671,False
338871,2672,False
338884,2673,False
338927,2674,False
338933,2675,False
338935,2676,False
338940,2677,False
338942,2678,False
338947,883,True
338969,884,True
339015,2681,False
339097,2682,False
339109,2683,False
339118,2684,False
339138,889,True
339146,2686,False
339149,891,True
339174,2688,False
339189,893,True
339215,2690,False
339269,2691,False
339317,2692,False
339358,2693,False
339371,2694,False
339412,2695,False
339433,2696,False
339438,2697,False
339442,2698,False
339443,2699,False
339475,2700,False
339488,2701,False
339515,2702,False
339540,2703,False
339591,2704,False
339607,2705,False
339685,2706,False
339818,2707,False
339855,2708,False
339875,2709,False
339945,2710,False
339951,2711,False
339975,2712,False
339993,2713,False
340014,943,True
340017,2715,False
340024,2716,False
340036,2717,False
340051,2718,False
340060,2719,False
340064,2720,False
340107,2721,False
340110,2722,False
340112,2723,False
340149,2724,False
340201,2725,False
340217,2726,False
340238,2727,False
340265,2728,False
340283,2729,False
340292,2730,False
340304,2731,False
340323,2732,False
340333,976,True
340369,978,True
340394,2735,False
340419,2736,False
340442,2737,False
340497,2738,False
340557,2739,False
340579,987,True
340594,989,True
340613,2742,False
340616,993,True
340651,2744,False
340699,2745,False
340703,2746,False
340754,997,True
340833,2748,False
340868,1000,True
340897,2750,False
340900,2751,False
340903,2752,False
340965,2753,False
340980,2754,False
341032,2755,False
341037,1011,True
341040,2757,False
341053,2758,False
341062,1019,True
341076,2760,False
341082,2761,False
341086,2762,False
341105,2763,False
341115,2764,False
341119,1030,True
341136,2766,False
341144,2767,False
341180,2768,False
341184,2769,False
341204,2770,False
341237,2771,False
341241,2772,False
341300,2773,False
341431,2774,False
341441,2775,False
341484,2776,False
341498,2777,False
341505,2778,False
341577,2779,False
341610,2780,False
341630,2781,False
341648,2782,False
341674,2783,False
341710,2784,False
341716,2785,False
341789,2786,False
341798,2787,False
341830,2788,False
341831,2789,False
341840,2790,False
341861,1076,True
341867,2792,False
341881,1080,True
341909,2794,False
341965,2795,False
341997,2796,False
342046,2797,False
342053,2798,False
342067,2799,False
342085,1095,True
342154,1096,True
342192,2802,False
342208,2803,False
342228,2804,False
342286,2805,False
342316,2806,False
342357,2807,False
342362,1109,True
342415,2809,False
342447,2810,False
342452,1115,True
342465,2812,False
342515,2813,False
342564,2814,False
342577,2815,False
342586,1121,True
342595,2817,False
342625,2818,False
342645,1125,True
342673,2820,False
342699,1127,True
342710,1128,True
342719,2823,False
342738,2824,False
342749,2825,False
342824,2826,False
342835,2827,False
342845,2828,False
342859,2829,False
342924,2830,False
342991,2831,False
343003,2832,False
343035,2833,False
343149,2834,False
343182,2835,False
343195,2836,False
343205,2837,False
343315,2838,False
343329,2839,False
343339,2840,False
343369,2841,False
343381,2842,False
343384,2843,False
343400,2844,False
343405,2845,False
343422,2846,False
343592,2847,False
343593,2848,False
343596,2849,False
343599,2850,False
343602,2851,False
343609,1193,True
343652,2853,False
343662,2854,False
343695,2855,False
343773,2856,False
343808,1202,True
343817,2858,False
343829,1206,True
343875,2860,False
343956,2861,False
343983,2862,False
344019,2863,False
344091,2864,False
344101,2865,False
344143,2866,False
344149,2867,False
344206,2868,False
344211,2869,False
344254,1227,True
344272,2871,False
344303,2872,False
344309,2873,False
344312,2874,False
344367,2875,False
344455,2876,False
344472,2877,False
344496,2878,False
344530,2879,False
344560,2880,False
344576,2881,False
344584,2882,False
344594,2883,False
344677,2884,False
344690,2885,False
344755,2886,False
344762,2887,False
344770,2888,False
344789,2889,False
344815,1263,True
344820,2891,False
344859,2892,False
344867,2893,False
344902,2894,False
344930,2895,False
344969,2896,False
344988,2897,False
344993,2898,False
345004,2899,False
345041,2900,False
345043,2901,False
345066,2902,False
345079,2903,False
345080,1282,True
345150,2905,False
345231,2906,False
345246,2907,False
345260,2908,False
345359,2909,False
345408,2910,False
345435,2911,False
345436,2912,False
345445,1298,True
345492,2914,False
345552,1302,True
345555,2916,False
345569,2917,False
345626,2918,False
345645,2919,False
345701,2920,False
345738,2921,False
345778,2922,False
345822,2923,False
345865,1311,True
345888,2925,False
345893,2926,False
345911,2927,False
345956,2928,False
345998,2929,False
346026,2930,False
346078,2931,False
346100,2932,False
346101,2933,False
346125,2934,False
346139,2935,False
346164,2936,False
346166,2937,False
346174,2939,False
346181,2940,False
346208,1346,True
346210,2942,False
346293,2943,False
346299,2944,False
346303,2945,False
346305,2946,False
346315,2947,False
346341,2948,False
346381,2949,False
346383,2950,False
346392,2951,False
346402,2952,False
346408,2953,False
346423,2954,False
346446,2955,False
346450,2956,False
346486,2957,False
346487,2958,False
346513,2959,False
346519,2960,False
346609,2961,False
346614,2962,False
346617,2963,False
346640,2964,False
346652,1401,True
346672,2966,False
346697,2967,False
346718,2968,False
346734,2969,False
346743,2970,False
346747,2971,False
346749,2972,False
346755,1427,True
346808,2974,False
346821,2975,False
346840,2976,False
346873,2977,False
346897,2978,False
346901,1441,True
346917,2980,False
346952,2981,False
346958,2982,False
346966,2983,False
346988,2984,False
347011,2985,False
347020,2986,False
347023,2987,False
347042,1468,True
347083,2989,False
347128,2990,False
347162,2991,False
347169,2992,False
347208,1477,True
347222,2994,False
347242,2995,False
347248,2996,False
347311,2997,False
347319,2998,False
347323,2999,False
347362,3000,False
347380,3001,False
347394,3002,False
347416,3003,False
347464,1500,True
347474,3005,False
347483,3006,False
347538,3007,False
347556,3008,False
347612,3009,False
347654,3010,False
347660,1511,True
347699,3012,False
347709,3013,False
347781,3014,False
347784,3015,False
347826,3016,False
347847,3017,False
347859,3018,False
347865,3019,False
347873,1527,True
347879,3021,False
347888,3022,False
347905,3023,False
347934,1535,True
347950,3025,False
347959,3026,False
347971,3027,False
347996,3028,False
348082,3029,False
348125,3030,False
348127,3031,False
348133,3032,False
348170,3033,False
348178,3034,False
348225,3035,False
348237,3036,False
348260,3037,False
348265,3038,False
348267,3039,False
348293,1563,True
348294,1564,True
348302,3042,False
348351,3043,False
348400,3044,False
348412,3045,False
348432,3046,False
348441,3047,False
348442,3048,False
348450,3049,False
348462,3050,False
348482,1588,True
348485,1595,True
348526,1596,True
348546,3054,False
348551,3055,False
348555,3056,False
348573,3057,False
348578,3058,False
348594,3059,False
348606,3060,False
348625,3061,False
348632,3062,False
348638,3063,False
348648,3064,False
348673,3065,False
348685,3066,False
348690,3067,False
348725,3068,False
348763,3069,False
348784,3070,False
348824,3071,False
348839,3072,False
348840,3073,False
348901,3074,False
348906,3075,False
348999,1643,True
349006,3077,False
349011,3078,False
349012,3079,False
349019,3080,False
349025,3081,False
349049,3082,False
349059,3083,False
349066,3084,False
349104,3085,False
349129,1665,True
349131,3087,False
349136,3088,False
349137,3089,False
349142,3090,False
349147,3091,False
349171,1677,True
349209,3093,False
349218,3094,False
349259,3095,False
349275,3096,False
349280,3097,False
349281,3098,False
349302,3099,False
349303,3100,False
349308,3101,False
349310,3102,False
349334,3103,False
349354,3104,False
349366,3105,False
349406,3106,False
349411,3107,False
349420,3108,False
349458,3109,False
349481,3110,False
349492,3111,False
349526,3112,False
349528,3113,False
349566,3114,False
349577,3115,False
349605,1739,True
349618,3117,False
349628,3118,False
349655,3119,False
349667,3120,False
349678,1752,True
349713,3122,False
349720,3123,False
349730,3124,False
349743,3125,False
349745,3126,False
349751,3127,False
349752,3128,False
349773,3129,False
349842,3130,False
349861,3131,False
349870,3132,False
349894,1810,True
349958,3134,False
349986,3135,False
349999,3136,False
350008,3137,False
350023,3138,False
350052,3139,False
350059,3140,False
350066,3141,False
350097,3142,False
350099,1834,True
350103,3144,False
350109,3145,False
350114,3146,False
350121,3147,False
350135,3148,False
350149,3149,False
350173,3150,False
350231,3151,False
350244,3152,False
350274,3153,False
350308,3154,False
350332,3155,False
350374,1874,True
350385,3157,False
350433,3158,False
350435,3159,False
350454,3160,False
350456,3161,False
350475,3162,False
350477,3163,False
350489,3164,False
350502,1903,True
350516,3166,False
350521,3167,False
350546,3168,False
350603,3169,False
350650,3170,False
350672,3171,False
350680,3172,False
350688,1930,True
350702,3174,False
350705,3175,False
350711,3176,False
350720,3177,False
350733,3178,False
350769,3179,False
350801,3180,False
350811,3181,False
350873,1950,True
350904,3183,False
350933,3184,False
350981,3185,False
351021,3186,False
351024,3187,False
351030,3188,False
351109,3189,False
351146,3190,False
351153,3191,False
351162,1978,True
351168,3193,False
351258,3194,False
351261,3195,False
351266,3196,False
351271,3197,False
351278,3198,False
351302,3199,False
351304,3200,False
351312,3201,False
351319,3202,False
351340,3203,False
351349,3204,False
351393,2021,True
351427,3206,False
351454,3207,False
351467,3208,False
351468,3209,False
351514,3210,False
351515,3211,False
351546,2040,True
351547,3213,False
351549,2047,True
351586,3215,False
351597,2050,True
351611,3217,False
351617,3218,False
351623,3219,False
351660,2059,True
351667,3221,False
351731,3222,False
351776,3223,False
351786,3224,False
351787,3225,False
351829,3226,False
351836,3227,False
351839,3228,False
351960,3229,False
351996,3230,False
351998,3231,False
352001,3232,False
352005,3233,False
352015,2094,True
352039,2100,True
352063,3236,False
352076,2106,True
352160,3238,False
352171,3239,False
352211,3240,False
352221,3241,False
352248,3242,False
352320,3243,False
352330,3244,False
352346,3245,False
352352,3246,False
352393,2133,True
352409,3248,False
352432,3249,False
352436,3250,False
352441,3251,False
352466,3252,False
352476,3253,False
352485,3254,False
352500,3255,False
352528,2154,True
352535,3257,False
352563,3258,False
352631,3259,False
352650,2159,True
352652,3261,False
352663,3262,False
352730,3263,False
352734,3264,False
352738,3265,False
352745,2172,True
352749,3267,False
352799,3268,False
352879,3269,False
352914,3270,False
352921,2184,True
352924,3272,False
352945,3273,False
352955,3274,False
352966,3275,False
353078,3276,False
353087,3277,False
353138,3278,False
353148,3279,False
353251,3280,False
353270,3281,False
353274,3282,False
353281,3283,False
353284,3284,False
353292,3285,False
353324,3286,False
353337,3287,False
353363,3288,False
353370,3289,False
353375,3290,False
353384,3291,False
353425,2262,True
353433,3293,False
353459,2266,True
353503,3295,False
353526,3296,False
353535,3297,False
353560,3298,False
353649,3299,False
353679,3300,False
353680,3301,False
353760,3302,False
353781,3303,False
353795,3304,False
353840,3305,False
353865,3306,False
353871,3307,False
353878,3308,False
353961,3309,False
353986,3310,False
353996,3311,False
353999,3312,False
354015,3313,False
354026,3314,False
354036,3315,False
354037,3316,False
354102,3317,False
354124,3318,False
354134,3319,False
354138,3320,False
354260,3321,False
354267,2359,True
354287,3323,False
354299,3324,False
354323,3325,False
354331,3326,False
354388,3327,False
354403,3328,False
354430,3329,False
354467,3330,False
354474,3331,False
354493,3332,False
354494,3333,False
354504,3334,False
354515,3335,False
354556,3336,False
354585,3337,False
354598,3338,False
354605,3339,False
354616,3340,False
354659,3341,False
354667,2404,True
354712,3343,False
354718,3344,False
354795,3345,False
354809,3346,False
354814,3347,False
354816,3348,False
354821,3349,False
354831,3350,False
354850,3351,False
354895,3352,False
354896,3353,False
354908,3354,False
354929,3355,False
354938,3356,False
354945,3357,False
355003,3358,False
355023,2448,True
355041,3360,False
355086,3361,False
355097,2452,True
355111,3363,False
355179,3364,False
355247,3365,False
355272,3366,False
355275,3367,False
355278,3368,False
355309,3369,False
355311,3370,False
355320,3371,False
355322,3372,False
355342,3373,False
355383,2514,True
355402,3375,False
355444,2516,True
355446,3377,False
355509,3378,False
355533,3379,False
355549,3380,False
355550,3381,False
355554,3382,False
355625,3383,False
355671,3384,False
355781,3385,False
355787,3386,False
355788,3387,False
355795,3388,False
355805,3389,False
355817,3390,False
355842,2553,True
355843,3392,False
355900,2555,True
355949,3394,False
356014,3395,False
356061,3396,False
356106,2562,True
356123,3398,False
356124,3399,False
356144,3400,False
356183,3401,False
356190,3402,False
356203,3403,False
356247,3404,False
356260,3405,False
356261,3406,False
356271,3407,False
356300,3408,False
356317,3409,False
356321,3410,False
356326,3411,False
356383,3412,False
356401,3413,False
356407,3414,False
356423,3415,False
356424,3416,False
356434,3417,False
356445,3418,False
356454,3419,False
356481,3420,False
356484,3421,False
356540,3422,False
356551,2609,True
356558,3424,False
356559,3425,False
356565,2616,True
356604,3427,False
356607,3428,False
356610,3429,False
356630,3430,False
356673,3431,False
356681,3432,False
356695,3433,False
356750,3434,False
356758,3435,False
356762,3436,False
356777,3437,False
356857,3438,False
356877,3439,False
356914,3440,False
356977,3441,False
357005,3442,False
357007,3443,False
357063,3444,False
357082,3445,False
357148,3446,False
357221,3447,False
357233,3448,False
357235,3449,False
357253,3450,False
357288,2660,True
357304,3452,False
357460,3453,False
357468,3454,False
357474,3455,False
357530,2676,True
357541,3457,False
357542,3458,False
357576,2681,True
357612,3460,False
357631,3461,False
357639,3462,False
357651,3463,False
357658,3464,False
357687,3465,False
357721,3466,False
357746,3467,False
357815,3468,False
357817,3469,False
357832,3470,False
357857,3471,False
357860,2701,True
357875,3473,False
357879,3474,False
357880,3475,False
357881,3476,False
357884,3477,False
357904,3478,False
357958,3479,False
357975,3480,False
357976,3481,False
357980,3482,False
358023,3483,False
358042,3484,False
358054,3485,False
358056,3486,False
358082,2733,True
358103,3488,False
358124,3489,False
358131,3490,False
358206,3491,False
358220,3492,False
358225,3493,False
358274,3494,False
358283,3495,False
358326,3496,False
358335,3497,False
358337,3498,False
358352,3499,False
358406,3500,False
358423,3501,False
358438,3502,False
358454,3503,False
358480,3504,False
358565,3505,False
358567,2765,True
358622,3507,False
358631,2768,True
358633,3509,False
358705,3510,False
358711,3511,False
358723,3512,False
358749,3513,False
358764,3514,False
358768,3515,False
358772,2789,True
358775,3517,False
358785,3518,False
358801,3519,False
358816,3520,False
358820,3521,False
358835,2798,True
358839,3523,False
358846,3524,False
358848,2803,True
358849,2804,True
358856,3527,False
358876,3528,False
358881,3529,False
358887,3530,False
358891,3531,False
358895,2813,True
358907,3533,False
358915,3534,False
358920,3535,False
358929,3536,False
358948,3537,False
358975,3538,False
358978,2828,True
358982,2833,True
359016,3541,False
359021,3542,False
359045,2838,True
359046,3544,False
359049,2840,True
359058,3546,False
359070,3547,False
359099,3548,False
359153,3549,False
359157,3550,False
359162,3551,False
359175,3552,False
359257,3553,False
359294,3554,False
359342,3555,False
359343,3556,False
359358,2862,True
359365,3558,False
359367,3559,False
359410,3560,False
359485,2867,True
359504,3562,False
359537,3563,False
359639,3564,False
359641,3565,False
359645,3566,False
359699,3567,False
359705,3568,False
359719,3569,False
359730,3570,False
359800,3571,False
359828,3572,False
359844,3573,False
359864,3574,False
359868,3575,False
359880,2897,True
359884,3577,False
359885,3578,False
359887,3579,False
359890,3580,False
359926,3581,False
359929,3582,False
359955,3583,False
359974,3584,False
359978,3585,False
359992,3586,False
359998,3587,False
360061,3588,False
360264,3589,False
360289,3590,False
360299,2923,True
360334,3592,False
360360,3593,False
360366,3594,False
360379,3595,False
360418,3596,False
360450,3597,False
360459,3598,False
360460,2936,True
360474,2939,True
360493,3601,False
360519,3602,False
360520,3603,False
360544,3604,False
360548,3605,False
360550,3606,False
360551,2952,True
360574,3608,False
360597,3609,False
360606,3610,False
360624,3611,False
360727,3612,False
360829,3613,False
360854,3614,False
360861,3615,False
360872,3616,False
360880,3617,False
360901,3618,False
360902,3619,False
